TARGET_ID	SMILE	CLASS
3	CN1C(=O)c2[nH]c(C(F)(F)F)nc2N2C1=N[C@@H]1CCC[C@@H]12	0
3	CCCCCCCCCCCC(=O)Nc1nc(CC(=O)NO)cs1	0
3	O=C(Cc1csc(NC(=O)c2ccccc2)n1)NO	0
3	Cc1cc(C)cc(C(=O)Nc2nc(CC(=O)NO)cs2)c1	0
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCC(=O)NO)n1	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@@H]1CCN(CCc2ccccn2)C1	1
3	CCOC(=O)CC(NC(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)c1)C(=O)OCC	1
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(O)CC(=O)OC)n1	0
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CC(=O)O)c2ccccc2)n1	0
3	O=C(Cc1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1)NO	1
3	COc1ccc(CNc2c(CO)cnc3c(N4CC(F)C4)cc(C#N)cc23)cc1Cl	1
3	CN1C(=O)c2c(nc(CC3CCCC3)n2Cc2ccccc2)N2CC3(CCCC3)N=C12	1
3	CN1C(=O)c2[nH]c(CC3CCCC3)nc2N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCCCNC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1	0
3	CC(=O)Nc1cccc(-c2nnc(O)n3c(Br)c(Br)nc23)c1	0
3	CCCOc1ccc(S(=O)(=O)N2CCN(CP(=O)(O)O)CC2)cc1-c1nc(O)c2c(n1)c(CCC)nn2C	1
3	O=C(Nc1nc(C2(C(=O)NO)CC2)cs1)c1cccc(COc2ccccc2)n1	1
3	COc1cc(OC)c(OC)c(C(=O)Nc2nc(CC(=O)NO)cs2)c1	0
3	COc1ccc(C(=O)Nc2ccccc2O)cc1OC1CCCC1	0
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccccc1	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@@H]1CCN(CCc2cnccn2)C1	1
3	O=C1Nc2c(Cl)cc(-c3ccccn3)cc2C2(CCCCC2)N1	0
3	COc1ccc(CCc2cc(=O)c3c(o2)[C@@H](Oc2cc(O)cc4c(=O)cc(CCc5ccccc5)oc24)[C@H](O)[C@H](O)[C@H]3O)cc1	0
3	O=C(Cc1csc(NC(=O)c2ccccn2)n1)NO	0
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N[C@@H](C)C(=O)O)n1	1
3	CCc1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C)CC(=O)N23)s1	1
3	COc1ccc(CNc2nc(N3CC4CC4C3CO)ncc2C(=O)NCc2ccccn2)cc1Cl	1
3	CCCOc1ccccc1-c1nc(O)c2cc3[nH]cnc3cc2n1	1
3	CCOc1ccc(C2CC2C(=O)NO)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	O=C(O)Cc1cccc(NC(=O)c2cccc(COc3ccccc3)n2)c1	0
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NCCCCCC(=O)O)n1	0
3	O=C1Nc2c(Cl)cc(-c3ccccc3)cc2C2(CCCCC2)N1	0
3	CC(C)C(C(=O)NO)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1	0
3	O=C(Nc1nc(C2(C(=O)NO)CCOCC2)cs1)c1cccc(COc2ccccc2)n1	0
3	CN1C(=O)c2[nH]c(CC3CC3)nc2N2C1=N[C@@H]1CCC[C@@H]12	1
3	CN1C(=O)c2c(nc(CC3CC3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCOc1ccc(CC2CC(C(=O)NO)C2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	O=c1c2ccccc2oc2c(Cc3ccc(O)cc3)[nH]c(-c3ccncn3)c12	1
3	COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(Cl)cc2)N1C(=O)CCl	0
3	CC(C)(C(=O)NO)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1	1
3	COc1cc(Br)cc2c1nc(C)c1c(C)nc(-c3cccnc3F)n12	1
3	O=C(Cc1csc(NC(=O)c2cccc(SC(F)(F)F)c2)n1)NO	1
3	COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3)n12	1
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)n1	1
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(C(=O)O)C(C)C)n1	0
3	COc1cc(-c2ccc(F)nc2)cc2c1nc(C)c1c(C)nc(-c3ccncc3)n12	1
3	COc1cc(-c2ccc(F)nc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3)n12	1
3	CCCCC(C(=O)NO)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1	1
3	COc1cc(-c2ccncc2)cc2c1nc(C)c1c(C)nc(-c3ccc(F)nc3)n12	1
3	COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3ccc(F)nc3)n12	1
3	COc1cc(-c2cccnc2)cc2c1nc(C)c1c(C)nc(-c3cccnc3F)n12	1
3	O=C(c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1)N1CCc2c([nH]c3ccccc23)[C@H]1c1ccc2c(c1)OCO2	1
3	CCc1ccc(C2c3[nH]c4ccccc4c(=O)c3CN2c2ncc(-c3cccnc3)cn2)s1	1
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)CC(=O)OC)n1	0
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)NC(CO)(CO)CO)n1	0
3	O=C(NO)C(=O)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1	0
3	Cc1nc2c([nH]1)C(=O)N(C(C)C)C1=N[C@@H]3CCC[C@@H]3N12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5ccccc5OC)CC4)ccc3OCC)nc12	1
3	CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)[C@H]21	0
3	COc1ccc(CNc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ccc(F)cc2)cc1Cl	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@@H]1CCN(CCc2cccnc2)C1	1
3	CCOc1c(F)cc(C2CC(C(C)(C)C)=NN2c2ccc(C(=O)N3CCN(C)CC3)cc2)cc1F	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc(O)nc3)N2C(=O)CN1[C@@H]1CCN(Cc2ccccc2)C1	1
3	O=C(O)Cc1cccc(NC(=O)c2cccc(COc3ccccc3)n2)n1	0
3	O=C(O)CCC(CCC(=O)O)(C(=O)O)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1	0
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ccccc2)cc1Cl	1
3	COc1ccc(COc2nc(N3C4CCC3COC4)ncc2C(=O)NCc2ccccc2)cc1Cl	1
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ncccn2)cc1Cl	1
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ccccn2)cc1Cl	1
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2cnc(C)cn2)cc1Cl	1
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCc2ccc(F)cc2)cc1Cl	1
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)N[C@H]2CC[C@H](O)CC2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCc2ncccn2)cc1Cl	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5ccccc5F)CC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5ccc(F)cc5)CC4)ccc3OCC)nc12	1
3	COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCc2ccccn2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCc2ccccc2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCCN2CCOCC2)cc1Cl	1
3	COc1ccc(COc2nc(N3CC4CC4C3)ncc2C(=O)NCCN2CCOCC2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCCC34CC4)ncc2C(=O)NCc2ccccc2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC4)C3)ncc2C(=O)NCc2ccccc2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC3)CC4)ncc2C(=O)N[C@H]2CC[C@H](O)CC2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC4)C3)ncc2C(=O)NCc2ccc(F)cc2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC4)C3)ncc2C(=O)NCc2ncccn2)cc1Cl	1
3	COc1ccc(COc2nc(N3CCC4(CC4)C3)ncc2C(=O)N[C@H]2CC[C@H](O)CC2)cc1Cl	1
3	Cc1nc(NC(=O)c2cccc(COc3ccccc3)n2)sc1C(=O)O	0
3	O=C1Nc2c(Cl)cc(-c3ccc(C(=O)O)cc3)cc2C2(CCCCC2)N1	0
3	O=C(Cc1csc(NC(=O)c2ccc(Cl)cc2Cl)n1)NO	0
3	Cc1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)c1Br	0
3	COc1ccc2c3c([nH]c2c1)-c1nc2ccccc2c(=O)n1CC3	0
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@@H]1CCN(Cc2ccccc2)C1	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(Cc4ccc(C(=O)NO)s4)ccc3OCC)nc12	1
3	CN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	CN1C(=O)c2[nH]c(-c3ccccc3)nc2N2CC3(CCCC3)N=C12	0
3	O=C1Nc2c(Cl)cc(-c3cccc(C(=O)O)c3)cc2C2(CCCCC2)N1	0
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1C1CCN(Cc2ccccc2)CC1	1
3	CCCCn1c2c(c3ccc(OC)cc31)CCn1c-2nc2ccccc2c1=O	0
3	COc1cccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N([C@@H]4CCN(Cc5ccccc5)C4)CC(=O)N23)c1	1
3	CCn1c2c(c3ccc(OC)cc31)CCn1c-2nc2ccccc2c1=O	0
3	O=C(O)CCC(C(=O)O)c1csc(NC(=O)c2cccc(COc3ccccc3)n2)n1	0
3	O=C(Cc1csc(NC(=O)c2ccccc2F)n1)NO	0
3	CC(C)(C)C1=NN(c2ccc(C(=O)O)cc2)C(c2ccc(Br)cc2)C1	0
3	NC(=O)c1ccc(-c2cc(Cl)c3c(c2)C2(CCCCC2)NC(=O)N3)cc1	0
3	CCc1cc(C(C)=O)c(O)cc1OCc1cccc(C(=O)N[C@H](C)C(=O)O)n1	0
3	C=CCN(CCC(=O)O)C(=O)c1cccc(COc2cc(O)c(C(C)=O)cc2CC)n1	0
3	CN1CCN(S(=O)(=O)c2cccc(Nc3nc(NCc4ccccc4)c4nc[nH]c4n3)c2)CC1	0
3	CCCCN1CC2Cc3c([nH]c4ccccc34)C(c3ccc(OC)cc3)N2C1=O	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@H]1CCN(Cc2ccccc2)C1	1
3	O=C1Nc2c(Cl)cc(-c3cccnc3)cc2C2(CCCCC2)N1	0
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5cccc(Cl)c5)CC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5cccc6ccccc56)CC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(Cc5ccc6c(c5)OCO6)CC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C5CCCCC5)CC4)ccc3OCC)nc12	1
3	O=C(c1ccc(-c2ccccc2)o1)N1CCc2c([nH]c3ccccc23)C1c1ccc2c(c1)OCO2	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCOC(=O)CCCO[N+](=O)[O-])CC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(c5ccc([N+](=O)[O-])cc5)CC4)ccc3OCC)nc12	1
3	CCCCCCc1nc2c(n1Cc1ccccc1)C(=O)N(C)C1=N[C@@H]3CCC[C@@H]3N12	1
3	O=C1Nc2c(Cl)cc(-c3ccncc3)cc2C2(CCCCC2)N1	0
3	CN(C)c1cccc(C(=O)Nc2nc(CC(=O)NO)cs2)c1	0
3	Cc1sc(NC(=O)c2cccc(COc3ccccc3)n2)nc1CC(=O)NO	1
3	O=C(Nc1nc(C2(C(=O)O)CC2)cs1)c1cccc(COc2ccccc2)n1	0
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1[C@@H]1CCN(CCC2CC2)C1	1
3	CN1CCN(C(=O)c2ccc(-c3cc(Cl)c4c(c3)C3(CCCCC3)NC(=O)N4)cc2)CC1	0
3	COc1ccc(CNc2c3c(nc4ccc(C)cc24)CCN(C(C)=O)C3)cc1Cl	1
3	CCCc1nc2c(n1Cc1ccccc1)C(=O)N(C)C1=N[C@@H]3CCC[C@@H]3N12	1
3	CN1C(=O)c2[nH]c(CN3CCCC3)nc2N2C1=N[C@@H]1CCC[C@@H]12	0
3	CN(C)Cc1nc2c([nH]1)N1C(=N[C@@H]3CCC[C@@H]31)N(C)C2=O	0
3	COc1ccc(CNc2nc(N3CCC4(CC3)CC4)ncc2C(=O)NCc2ncccn2)cc1Cl	1
3	COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1	0
3	O=C(CCCCN1CC(=O)N2[C@H](c3ccc(Br)cc3)c3[nH]c4ccccc4c3C[C@@H]2C1=O)NO	1
3	CCCOc1ccc(S(=O)(=O)NCCC(=O)O)cc1-c1nc(CC)c(CC)c(=O)[nH]1	1
3	CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(nc3ccccn32)c(=O)[nH]1	1
3	CN1C(=O)c2c(nc(CN3CCCC3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	0
3	COCCCN1CC[C@@H](N2CC(=O)N3[C@H](c4ccc5c(c4)OCO5)c4[nH]c5ccccc5c4C[C@@H]3C2=O)C1	1
3	C=CCCN1CC[C@@H](N2CC(=O)N3[C@H](c4ccc5c(c4)OCO5)c4[nH]c5ccccc5c4C[C@@H]3C2=O)C1	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(Cc4ccc(C(=O)NO)cc4F)ccc3OCC)nc12	1
3	CCOc1ccc(C(=O)NO)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	O=C1[C@H]2Cc3c([nH]c4ccccc34)[C@@H](c3ccc4c(c3)OCO4)N2C(=O)CN1CCN1CCOCC1	1
3	COc1ccc(CCc2cc(=O)c3cc(O)c(O[C@@H]4c5oc(CCc6ccccc6)cc(=O)c5[C@H](O)[C@@H](O)[C@H]4O)cc3o2)cc1	0
3	CC(C)CCn1c2c(c3ccc(O)cc31)CCn1c-2nc2ccccc2c1=O	1
3	CN1CCN(C(=O)c2cccc(-c3cc(Cl)c4c(c3)C3(CCCCC3)NC(=O)N4)c2)CC1	0
3	CC(C)c1n[nH]c2c(=O)[nH]c(Cc3cccc(Cl)c3)nc12	0
3	CC(C)=CCC1=C(O)c2c(occ(-c3ccc(O[N+](=O)[O-])cc3)c2=O)C2C=CC(C)(C)OC12	1
3	CN(C)CCN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O	1
3	CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(ncn2CCC)c(=O)[nH]1	1
3	COc1ccc(C(=O)Nc2ccccc2C#N)cc1OC1CCCC1	0
3	COc1ccc(C2CC(c3ccccc3O)=NN2c2ccc(C(=O)O)cc2)cc1	1
3	CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2cnc(-c3ccc(OC)nc3)nc21	1
3	CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2ncc(-c3ccc(OC)nc3)nc21	1
3	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(Cc3nccn3C)c(CC)c2n1	1
3	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CNC3)c(CC)c2n1	1
3	CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2cnc(-c3ccc(OC)nc3)cc21	1
3	CCCOCCn1c(=O)c(NCCN2CCOCC2)nc2ncc(-c3ccc(OC)nc3)cc21	1
3	CN1C(=O)c2[nH]c(Cc3ccc(-c4ccccc4)cc3)nc2N2CC3(CCCC3)N=C12	1
3	CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nn12	1
3	CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.Cl	1
3	CCN1C(=O)c2[nH]c(C)nc2N2C1=N[C@@H]1CCC[C@@H]12	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(C(=O)O)c1	0
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(N4CCC(CC(=O)NO)CC4)ccc3OCC)nc12	1
3	CN(C)CCOc1ccc(Cl)c2c1C1(CCCCC1)NC(=O)N2	0
3	CN(C)CCCOc1ccc(Cl)c2c1C1(CCCCC1)NC(=O)N2	0
3	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C)C3)c(CC)c2n1	1
3	CC(C)CCc1nc2c(n1Cc1ccccc1)C(=O)N(C)C1=N[C@@H]3CCC[C@@H]3N12	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(-c2noc(O)n2)c1	0
3	CN1C(=O)c2c(nc(Cc3ccccc3)n2CCO)N2C1=N[C@@H]1CCC[C@@H]12	0
3	CN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ncc[nH]2)N2C1=N[C@@H]1CCC[C@@H]12	0
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(C(O)c4ccc(C(=O)NO)cc4)ccc3OCC)nc12	1
3	CC(C)c1n[nH]c2c(=O)[nH]c(Cc3ccccc3OCCN3CCOCC3)nc12	0
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(N4CCC5(CCN(c6ncc(C(=O)NO)cn6)CC5)C4)ccc3OCC)nc12	1
3	Cc1nc2c(n1Cc1ccccc1)N1CC3(CCCC3)N=C1N(C)C2=O	0
3	CCCn1c2c(c3ccc(O)cc31)CCn1c-2nc2ccccc2c1=O	0
3	CN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2cccnc2)N2C1=N[C@@H]1CCC[C@@H]12	0
3	COc1ccc(C(=O)Nc2cccc(C)c2)cc1OC1CCCC1	0
3	CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C(C)C)C3)c(CC)c2n1	1
3	COCCNc1nc(Nc2ccc(C)cn2)c2ccccc2n1	1
3	NCCOc1ccc(Cl)c2c1C1(CCCCC1)NC(=O)N2	0
3	COc1cc(C(=O)O)ccc1C1CC(C(C)(C)C)=NN1c1ccc(C(=O)O)cc1	0
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(O)c1	0
3	CCCOc1ccc(NC(=O)CC)cc1-c1nc(CC)c(CC)c(=O)[nH]1	1
3	CC(C)c1n[nH]c2c(=O)[nH]c(C[C@@H]3CCCC[C@H]3Nc3ncccn3)nc12	0
3	CN1C(=O)c2c(nc(C(F)(F)F)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	O=C1Nc2c(Cl)ccc(OCCCS(=O)(=O)O)c2C2(CCCCC2)N1	0
3	Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1	1
3	CN1C(=O)c2c(nc(CC3CCCCC3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(-c2nn[nH]n2)c1	0
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCCO)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCCO)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCCO)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCO)ccc3OCC)nc12	1
3	CCCCCCCNS(=O)(=O)c1ccc(OCC)c(-c2nc3c(CCC)nn(C)c3c(=O)[nH]2)c1	1
3	CCCCCCNS(=O)(=O)c1ccc(OCC)c(-c2nc3c(CCC)nn(C)c3c(=O)[nH]2)c1	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(CC(=O)O)c1	0
3	CN1C(=O)c2[nH]c(CC3CCCCC3)nc2N2C1=N[C@@H]1CCC[C@@H]12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCN(CC)CC)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCN(C)C)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCCN4CCOCC4)ccc3OCC)nc12	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1ccc(C(=O)O)cc1	0
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCN4CCOCC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCN4CCCCC4)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCc4c[nH]c5ccccc45)ccc3OCC)nc12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCc4ccc(OC)c(F)c4)ccc3OCC)nc12	1
3	CCN(CC)Cc1ccc(NC(=O)c2ccccc2)c(C(=O)C(=O)N(CC)CC)c1	0
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1ccc(F)cc1	0
3	CC(C)c1n[nH]c2c(=O)[nH]c(C[C@@H]3CCCC[C@H]3Nc3ncc(C(=O)O)c(C(F)(F)F)n3)nc12	1
3	COc1ccc(CNc2nnc(N3CCC(C(N)=O)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	COc1ccc(CNc2nnc(N3CCC(CO)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	COc1ccc(CNc2nnc(N3CCC(NS(C)(=O)=O)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	CN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2cccc(O)c2O)N2C1=N[C@@H]1CCC[C@@H]12	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1cccc(C(=O)O)c1O	0
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1ccc(F)c(C(=O)O)c1	0
3	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(CC)C3)c(CC)c2n1	1
3	COc1ccc(CNc2nnc(NCc3ccc(OC)c(Cl)c3)c3cc(C#N)ccc23)cc1Cl.Cl	1
3	CN1C(=O)c2c(nc(Cc3ccc(-c4ccccc4)cc3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	COc1ccc(CNc2nnc(N3CCSCC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	CN1C(=O)c2[nH]c(Cc3ccccc3)nc2N2CC3(CCCC3)N=C12	1
3	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)Nc4ccc(/C=C/C(=O)NO)cc4)ccc3OCC)nc12	1
3	COc1ccc(CNc2nnc(N3CCNCC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc([N+](=O)[O-])cc23)cc1Cl.Cl	1
3	CCc1ccc(C2c3[nH]c4ccccc4c(=O)c3CN2c2ncc(-c3ccccn3)cn2)o1	1
3	CN1C(=O)c2c(nc(CC3CCCC3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12	1
3	COc1ccc(CNc2nnc(N3CCC(=O)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	COc1ccc(CNc2nnc(N3CCC(OC)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12	0
3	CSc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1	1
3	COc1ccc(CNc2nnc(N[C@H]3CC[C@H](O)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	CS(=O)(=O)c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1	1
3	CN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccccc2)N2CC3(CCCC3)N=C12	1
3	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCNCC3)c(CC)c2n1	1
3	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CCN(C)CC3)c(CC)c2n1	1
3	COc1ccc(CNc2nnc(N3CCC(C(=O)O)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	Cn1nc(-c2ccc(Cl)cc2)s/c1=N\c1c(O)cccc1C(=O)O	0
3	Cc1cccc(C(=O)O)c1/N=c1\sc(-c2ccc(Cl)cc2)nn1C	0
3	CCOc1ccc(CN2CCC(C(=O)NO)CC2)cc1-c1nc2c(CC)nn(C)c2c(=O)[nH]1	1
3	Cc1nc2c(n1Cc1ccccc1)C(=O)N(C)C1=N[C@@H]3CCC[C@@H]3N12	1
3	COc1ccc(CNc2nnc(N3CCN(C)CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
3	COc1ccc(CNc2nnc(N3CC[S+]([O-])CC3)c3ccc(C#N)cc23)cc1Cl.Cl	1
